Query link,,,,,,,,,,,,,
company_id,company_name,coderepo_qid,coderepo_name,coderepo_stack_name,coderepo_role_type,question_library_source,question_author_company_name,coderepo_task_qid,coderepo_task_name,coderepo_task_type_adj,usage_type,attempt_id,product_rating
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1777237,Code Review: Add to Wishlist,code_review,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367407,Bugfix: Searchbar Component,bugfix,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229104,Feature: Draft Bookings,feature,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1569985,System Design: Handle Rush in Property Bookings,whiteboard,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715805,Feature: Edit Bookings Backend,feature,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1569985,System Design: Handle Rush in Property Bookings,whiteboard,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853217,Feature: User Profile Management,feature,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229086,Feature: Similar Apartments Recommendations,feature,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7707231,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229086,Feature: Similar Apartments Recommendations,feature,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874903,Code Review: EMI Bookings,code_review,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841641,Code Review: Toggle View Hook,code_review,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715795,Feature: Discount Coupons Frontend,feature,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841641,Code Review: Toggle View Hook,code_review,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861484,Bugfix: Accessibility Options,bugfix,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874731,Bugfix: Wallet Transfer,bugfix,interview,7707231,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861484,Bugfix: Accessibility Options,bugfix,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861484,Bugfix: Accessibility Options,bugfix,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861484,Bugfix: Accessibility Options,bugfix,interview,7535430,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229085,Feature: Dynamic Pricing Engine,feature,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841711,Code Review: Debounce Search Results,code_review,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229102,Feature: OTP Payment Verification,feature,interview,7459830,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861474,Feature: Popularity Score,feature,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841711,Code Review: Debounce Search Results,code_review,interview,7535430,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861474,Feature: Popularity Score,feature,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1795596,Feature: Review System Backend,feature,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367210,Bugfix: Searchbar Component,bugfix,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1795596,Feature: Review System Backend,feature,interview,7707231,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367210,Bugfix: Searchbar Component,bugfix,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861474,Feature: Popularity Score,feature,interview,7707231,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861474,Feature: Popularity Score,feature,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1803619,Code Review: Apartment Ratings,code_review,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715782,Feature: Currency Converter,feature,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1803619,Code Review: Apartment Ratings,code_review,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841641,Code Review: Toggle View Hook,code_review,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1875757,Code Review: Location Ranking Algorithm,code_review,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2302917,Bugfix: Apartment Sort,bugfix,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229104,Feature: Draft Bookings,feature,interview,7459830,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1875757,Code Review: Location Ranking Algorithm,code_review,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1792522,System Design: Enhanced Booking System,whiteboard,interview,7535430,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367407,Bugfix: Searchbar Component,bugfix,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7707231,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,interview,7535430,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,interview,7965158,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229086,Feature: Similar Apartments Recommendations,feature,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,interview,7647061,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874903,Code Review: EMI Bookings,code_review,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874903,Code Review: EMI Bookings,code_review,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853217,Feature: User Profile Management,feature,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,interview,7647061,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853217,Feature: User Profile Management,feature,interview,7965158,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853217,Feature: User Profile Management,feature,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229086,Feature: Similar Apartments Recommendations,feature,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1853310,Bugfix: User Stats,bugfix,interview,7647061,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229102,Feature: OTP Payment Verification,feature,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874903,Code Review: EMI Bookings,code_review,interview,7459830,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1777237,Code Review: Add to Wishlist,code_review,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874903,Code Review: EMI Bookings,code_review,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841711,Code Review: Debounce Search Results,code_review,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1874903,Code Review: EMI Bookings,code_review,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841711,Code Review: Debounce Search Results,code_review,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1777237,Code Review: Add to Wishlist,code_review,interview,7707231,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1569985,System Design: Handle Rush in Property Bookings,whiteboard,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841641,Code Review: Toggle View Hook,code_review,interview,7707231,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367210,Bugfix: Searchbar Component,bugfix,interview,7535430,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841641,Code Review: Toggle View Hook,code_review,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2302917,Bugfix: Apartment Sort,bugfix,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229102,Feature: OTP Payment Verification,feature,interview,7535430,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229085,Feature: Dynamic Pricing Engine,feature,interview,7965158,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367407,Bugfix: Searchbar Component,bugfix,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229085,Feature: Dynamic Pricing Engine,feature,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1803619,Code Review: Apartment Ratings,code_review,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229085,Feature: Dynamic Pricing Engine,feature,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1875757,Code Review: Location Ranking Algorithm,code_review,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1861474,Feature: Popularity Score,feature,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715782,Feature: Currency Converter,feature,interview,7965158,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229104,Feature: Draft Bookings,feature,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1795596,Feature: Review System Backend,feature,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1829599,Feature: Host Apartment Validation,feature,interview,7535430,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1792522,System Design: Enhanced Booking System,whiteboard,interview,7647061,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715802,Bugfix: Searchbar Component,bugfix,interview,7936918,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2367407,Bugfix: Searchbar Component,bugfix,interview,7493598,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1803619,Code Review: Apartment Ratings,code_review,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715795,Feature: Discount Coupons Frontend,feature,interview,7965158,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715783,Bugfix: Concurrent Bookings Backend,bugfix,interview,7493732,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715795,Feature: Discount Coupons Frontend,feature,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1792522,System Design: Enhanced Booking System,whiteboard,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229190,Feature: Apartment Filters,feature,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,interview,7691601,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229084,Feature: Smart Pricing Recommendations,feature,interview,7928334,5
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,interview,7960288,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1841762,Bugfix: Apartment Sort,bugfix,interview,7459831,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2229086,Feature: Similar Apartments Recommendations,feature,interview,7647077,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,2227471,Feature: Image Carousel,feature,interview,7428748,
26633,Indeed,1720430,Travel App Code Repo (MERN),MERN,fullstack,library,HackerRank,1715795,Feature: Discount Coupons Frontend,feature,interview,7936918,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1875496,Bugfix: Course Todo List Frontend,bugfix,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1861498,Bugfix: Course Badge Award Backend,bugfix,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1872963,Code Review: Global Logging,code_review,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1875755,Code Review: Student Profile,code_review,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1726630,System Design: Upload File Courses App,whiteboard,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1726201,Feature: Question Reply,feature,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1717521,Bugfix: View Certificate Backend,bugfix,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1829847,Bugfix: FAQ Accordion Frontend,bugfix,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1776108,Code Review: Courses Watchlist,code_review,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1717522,Bugfix: Mark as Completed Frontend,bugfix,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1903844,Feature: Note Taking Frontend,feature,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1726122,Feature: Quiz Frontend,feature,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1726627,System Design: Instructor POV Courses App,whiteboard,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1841595,Code Review: Course Time Estimator,code_review,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1861563,Bugfix: Premium Course Access Backend,bugfix,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1841650,Code Review: Change Password,code_review,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1841740,Feature: Testimonial Frontend,feature,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1792525,Code Review: Filter Community Questions,code_review,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1802984,Feature: Course Progress Backend,feature,interview,7403986,
26633,Indeed,1730396,Courses App Flask React Code Repo,fremp,fullstack,library,HackerRank,1804062,Feature: Real Time Enrollment Notification,feature,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1904461,Bugfix: Wallet Rewards System Frontend,bugfix,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726466,Bugfix: Access Every Group Backend,bugfix,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1775591,Code Review - Enable Spending Limit,code_review,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1860577,Code Review: Transaction History,code_review,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726334,Feature: Transactions Pagination Frontend,feature,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1728553,Feature:  Pin Input Limit Backend,feature,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841853,Bugfix: Notifications Backend,bugfix,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1829598,Feature:  Forgot Pin Backend,feature,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1715929,Bugfix: Current Balance Navbar Frontend,bugfix,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1798649,System Design: Secure Payment Request and Authorization Flow,whiteboard,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1793322,Code Review: Bills Payment,code_review,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1726546,Feature: Group Transactions Backend,feature,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1861564,Bugfix: Loan Marketplace Backend,bugfix,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1853091,Code Review: User Activity,code_review,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1853191,Code Review: Global Error Handling,code_review,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1798645,System Design:  Personal Finance Management (PFM) Tools,whiteboard,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1903882,Feature: Financial Goal Tracking Frontend,feature,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1799289,Feature: Recurring Payments System,feature,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841714,Code Review - Set Currency Frontend,code_review,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1841636,Bugfix: Download Transactions PDF Frontend,bugfix,interview,7403986,
26633,Indeed,1730406,HackerWallet App Django React Code Repo,rad,fullstack,library,HackerRank,1715781,Feature: Transaction Filter Frontend,feature,interview,7403986,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777961,Feature: Card Unblock,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1924489,Bugfix: Fraud Detection,bugfix,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1938535,Code Review: Donations,code_review,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777972,Feature: Pin Validation,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782737,Code Review: Redeem Reward Points,code_review,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1853173,Feature: Dynamic Multi Stepper Form,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1938572,Code Review: Profile Management,code_review,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777730,Bugfix: Hide CVV,bugfix,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1853164,Feature: Dark Mode,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1842618,Bugfix: Card Transaction Limit,bugfix,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1783253,System Design: Banking App,whiteboard,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1782898,Feature: Transaction Validation,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1861327,Code Review: Virtual Cards,code_review,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1785189,System Design: Modular Banking Frontend,whiteboard,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1845236,Feature: Role Based Access Control,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777955,Bugfix: Update Balance Navbar,bugfix,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777970,Feature: Fraud Transaction,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1924504,Bugfix: Accessibility Standards,bugfix,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777958,Feature: Registration Validation,feature,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1776278,Code Review: Loan Management,code_review,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1777967,Bugfix: Basic Balance Validation,bugfix,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1861312,Code Review: Recurring Transactions,code_review,interview,7347353,
26633,Indeed,1783584,Banking App Code Repo (JAM),"SpringBoot, Angular and MongoDB",fullstack,library,HackerRank,1876098,Bugfix: Drag & Drop Beneficiaries,bugfix,interview,7347353,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2308565,Feature: Movie Comparison,feature,interview,7403298,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2291702,Feature: Edit Profile,feature,interview,7403298,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2408332,Feature: Awards & Events,feature,interview,7403298,
26633,Indeed,2265531,MovieDB Code Repo (MERN),MERN,fullstack,library,HackerRank,2265570,Bug Fix: Watchlist,bugfix,interview,7486465,
