company_id,company_name,interview_started_date,interview_id,scorecard_id,scorecard_title,section_position,section_title,section_field_position,section_field_title,section_field_type
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2025-12-17,7577327,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2025-12-17,7578083,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2025-12-17,7578087,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2025-12-17,7578095,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2025-12-18,7585229,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2025-12-19,7591956,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-06,7636952,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-08,7648777,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-13,7674497,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-16,7675253,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-20,7709466,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-26,7746119,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-27,7757573,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-01-30,7784744,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-02-06,7829742,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-02-09,7840687,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,0,Live Coding ,0,Live Coding notepad,text
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,0,Live Coding ,1,"1. Problem Understanding & Clarification
",rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,0,Live Coding ,2,"2. Data Types & Structures
",rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,0,Live Coding ,3,3. Pseudocode & Planning,rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,0,Live Coding ,4,4. Implementation,rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,0,Live Coding ,5,5. Testing & Validation,rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,0,Live Coding ,6,6. Communication,rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,1,System Design,0,System Design notepad,text
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,1,System Design,1,1. Problem Scoping & Requirements Gathering,rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,1,System Design,2,"2. System Components Identification & Evaluation
",rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,1,System Design,3,"3. Data Pipeline, Architecture & Feature Engineering",rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,1,System Design,4,4. Modeling Approach,rating
59893,Honeywell,2026-02-12,7870190,6894,Live Coding & System Design,1,System Design,5,"5. Deployment, Integration, System Scalability & Architecture",rating
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,0,SQL,0,SQL1: Is the candidate able to convert a problem into basic SQL code with minimal effort?,text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,0,SQL,1,SQL2: Is the candidate able to easily identify and fix bugs in SQL code?,text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,0,SQL,2,"SQL3: Is the candidate able to unpack, understand and clearly explain a piece of technical code?",text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,0,SQL,3,SQL4: Is the candidate able to research unknown SQL commands and functionality and use these to solve a new problem?,text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,0,SQL,4,SQL Overall: What stood out about this candidate’s ability to use SQL (good or bad)?,text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,0,SQL,5,SQL Recommendation,select
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,1,Python,0,"Python1: Is the candidate able to explore, clean and transform the data to prepare it for subsequent modelling?",text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,1,Python,1,"Python2: Is the candidate able to train a basic logistic model using an appropriately prepared feature set, determine which features are important and interpret the regression coefficients?",text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,1,Python,2,"Python3:  Is the candidate able to describe and fit an alternative classification model, perform a model comparison on test data using an appropriate evaluation metric, and identify hyperparameters that could be tuned to potentially improve performance?",text
60021,Balyasny Asset Management,2025-09-04,6957597,7359,AI Solutions Engineer - AI Enablement Team,1,Python,3,Python4: Does the candidate demonstrate a sound conceptual understanding of the bias-variance trade-off and its application to the models fitted so far?,text
